client,default_proba
144375,19.39
324899,46.28
193167,59.19
119592,22.31
196395,24.42
146321,75.73
180762,25.9
386800,25.66
335059,44.55
444362,27.82
156421,26.69
404145,24.66
301115,15.24
340736,45.95
406110,47.43
415222,16.29
402802,17.37
140119,69.26
117974,35.53
310680,11.5
106420,25.67
284083,43.63
428304,18.09
153433,19.46
244440,24.93
236871,45.16
389788,43.67
259843,53.29
240535,21.63
293074,8.13
271357,66.71
156319,49.99
164187,13.96
106025,12.03
335399,29.7
294734,74.27
160690,50.35
381356,21.82
452652,51.95
170075,15.99
412465,12.6
375432,65.86
258199,57.24
182724,85.36
165832,51.82
303235,50.94
405061,26.2
120513,37.13
334506,19.89
449142,50.59
395270,40.74
285238,35.88
259743,57.18
212623,83.4
144642,44.98
240942,68.63
172343,20.72
200394,92.8
441399,32.51
375619,60.96
137474,43.26
239620,88.65
207695,27.54
289984,32.43
228705,85.46
221290,60.11
181802,35.54
180914,18.85
360041,25.79
104437,51.67
256180,67.02
184818,51.15
309784,22.33
188944,62.52
332847,27.09
196238,19.22
399272,63.31
334587,66.85
316500,41.21
273129,15.04
436376,73.76
147817,41.58
219125,70.16
398939,27.11
138962,12.8
245518,71.75
369181,80.53
167877,76.41
220647,20.58
415076,36.67
190468,64.46
200727,72.26
111594,11.63
170238,46.79
180035,77.22
282220,21.23
287256,54.37
182626,49.02
441801,77.85
219250,67.15
403039,53.16
177290,68.9
332149,32.47
334529,39.84
362608,25.91
122908,50.28
431695,24.17
437797,32.08
367045,42.01
300472,17.04
127497,85.66
381549,8.58
316818,21.67
209000,31.2
196166,75.77
299118,48.15
352921,43.2
421545,32.84
365941,38.88
151181,48.67
416523,22.82
200428,11.26
158718,79.15
183077,52.54
278978,46.03
114797,18.98
211074,66.26
446216,73.52
167723,54.06
325618,10.07
107377,41.28
386605,48.86
277628,36.49
283472,27.41
348523,53.15
304577,13.29
362946,43.39
287934,33.98
153325,20.65
434905,53.43
221003,5.18
103295,59.26
391008,58.1
423842,72.43
440134,75.38
278164,50.18
411125,22.12
403333,80.88
246804,11.83
365617,20.8
122011,33.82
440815,26.06
202310,48.77
360540,25.7
411559,25.64
383461,54.13
224312,10.24
341022,35.09
437667,76.08
220259,19.97
158508,25.16
162104,22.03
438642,50.72
165352,22.7
308094,71.27
205065,16.34
111653,28.72
428422,14.56
138800,12.41
330858,45.39
151127,66.15
307893,18.17
105820,18.87
235477,69.63
203545,14.69
288919,67.26
426112,46.68
310876,84.85
283659,28.39
120660,10.81
119149,27.38
257429,37.8
346777,66.26
123890,61.56
441460,47.63
235503,38.02
301732,77.18
436129,60.0
187263,18.52
393523,6.53
145291,82.85
177474,25.72
152001,75.3
139762,72.44
454257,31.16
151168,35.02
209706,10.81
356947,43.57
269597,40.52
410385,32.65
210222,37.08
182364,30.31
139694,28.21
304042,82.85
134228,81.25
116785,76.54
406514,43.59
448369,68.64
363362,47.19
104663,63.84
398126,72.56
335152,37.35
339104,29.1
326115,24.11
169851,20.44
193183,42.03
408177,18.61
354891,61.74
275187,62.19
451978,27.75
279792,28.88
334172,54.14
181261,75.53
332336,81.94
296298,8.33
351361,39.12
192236,23.84
435073,29.49
167773,39.95
100231,10.16
185054,30.31
240354,9.85
230718,21.87
319523,59.7
290769,21.03
321651,37.38
348700,31.67
358416,56.46
197555,31.1
446762,18.56
253200,48.0
129013,27.55
237684,43.88
249374,37.2
190137,38.06
179118,10.59
327903,22.21
256003,27.31
198369,68.22
125168,21.6
423641,12.9
191420,66.24
399539,86.47
330382,58.32
303954,20.38
425162,28.83
207990,39.31
322799,83.04
303411,49.75
253207,27.68
351533,28.49
248357,85.52
414595,12.86
139594,73.92
150284,32.57
213906,37.45
161999,54.78
310433,48.55
118419,44.93
175881,32.37
310608,30.74
382285,22.97
449772,20.53
405881,61.88
209344,47.57
325881,51.64
253824,61.26
343439,22.39
271748,55.8
262515,50.13
211166,76.53
282196,30.34
430021,66.88
322969,35.68
305522,9.14
176172,25.4
231019,12.62
335943,46.61
404082,51.32
372171,11.21
390174,42.53
255589,64.42
236429,35.51
163250,50.35
406685,37.66
391728,57.14
402923,15.25
441202,13.67
239473,73.6
261793,64.15
376422,7.61
329429,38.77
313717,42.5
365332,18.3
376285,69.61
124425,22.83
406086,38.97
431594,48.87
242164,15.59
149086,78.7
342424,36.65
437571,10.75
308945,33.24
100417,41.19
348778,38.52
272801,35.41
249195,69.34
402233,34.79
347737,52.73
345055,17.82
174186,20.41
115605,29.39
266083,68.54
102774,21.87
438583,11.64
302301,83.98
295109,13.9
372479,7.2
352285,32.06
239283,64.34
453153,47.11
230853,12.03
103087,87.53
169053,83.8
214763,33.36
423620,70.46
114015,24.24
126862,21.13
212111,43.98
240265,15.22
407599,15.89
225183,15.09
146935,47.24
286812,53.53
426515,23.82
369561,51.37
220673,10.3
430282,5.54
258451,73.98
448903,14.83
202340,45.0
131714,19.52
121558,46.96
369406,6.2
150396,25.81
271197,35.38
431888,53.78
177316,24.0
105092,50.17
430126,37.68
208133,27.76
273008,61.05
302027,10.16
139203,19.89
135767,86.22
303244,38.52
124720,73.94
236278,15.4
241028,77.03
241127,20.88
323266,41.13
371222,32.38
188478,30.52
128244,22.59
249568,84.31
305016,19.83
409549,80.86
141848,35.59
320404,51.04
258072,18.36
183445,15.8
169947,37.43
406821,65.27
430101,42.05
367907,52.57
138791,80.7
373699,12.43
361860,14.27
123420,56.29
237688,27.12
379399,24.6
291846,28.18
103678,27.73
282169,67.08
433123,85.18
125138,53.68
160851,64.5
395026,74.88
215432,45.29
449751,53.2
287138,52.53
203961,61.75
259560,92.42
217392,59.79
179735,30.6
186688,60.0
380389,29.2
134097,18.01
452723,38.48
163332,46.78
439855,82.53
100681,64.69
180695,15.56
198902,27.21
373961,40.79
272125,72.36
299471,75.86
425553,27.42
131665,15.38
391134,27.38
389484,13.15
179663,50.11
434665,60.27
364671,20.46
195915,24.21
313393,81.82
158526,25.15
346886,14.18
305501,57.72
306126,48.0
215558,10.6
163910,39.29
426346,74.26
222909,56.96
143807,51.06
256879,36.72
214624,20.71
148771,41.62
103866,30.47
433381,33.1
268605,65.72
193919,78.44
155459,86.05
311446,31.39
375504,17.94
359103,53.12
408694,39.98
250792,40.68
391943,59.55
229137,80.56
112378,83.58
234046,16.82
197985,26.82
353588,32.48
375488,18.89
245096,5.77
173714,21.26
348219,73.63
281863,75.86
276311,46.7
446389,33.62
258006,20.42
282550,53.05
408873,48.96
349564,20.3
249048,16.59
392930,30.99
224225,7.08
279987,21.59
166790,16.13
228715,25.17
454295,36.1
244097,60.9
201438,49.06
355469,16.99
180226,26.55
419307,53.58
423415,64.28
100756,7.02
227439,69.81
215636,19.33
276977,37.55
112059,82.44
453232,17.51
249788,61.73
422813,14.52
400587,44.13
406186,19.09
385802,50.49
358277,10.94
115256,58.65
120995,79.01
330136,71.39
147931,22.85
418443,65.9
443308,21.49
340957,30.36
115864,37.73
190913,68.98
105818,23.26
442631,18.33
111435,87.74
417515,17.15
405419,12.47
133786,34.39
176187,25.37
370831,55.17
222621,33.32
333365,17.32
202466,58.73
364373,58.56
154984,47.22
334031,39.64
130689,41.15
419891,33.22
273642,73.46
277665,18.21
165287,10.13
367131,32.96
383372,21.53
128405,25.72
443678,27.01
404523,80.05
311553,31.13
234278,25.36
134868,34.99
228507,42.41
362253,43.09
416695,38.84
176220,51.86
259769,20.45
223900,23.3
113681,78.77
167458,48.95
262178,34.66
216842,24.61
277234,73.97
410343,41.31
328921,80.2
384331,69.16
333617,39.26
427320,73.04
296883,40.66
449373,32.49
424020,18.01
432053,79.22
291208,40.05
317024,21.76
333106,23.24
416956,17.81
113088,18.68
307184,60.66
418290,13.65
367073,57.4
447701,27.19
170137,37.09
176488,26.63
124590,34.15
219929,36.2
252368,31.86
346531,34.39
245262,46.56
126182,37.69
383574,46.55
126887,83.35
135171,70.53
443536,26.08
161932,26.25
158198,13.39
217053,45.65
108766,73.31
208602,19.3
236447,7.99
272999,73.97
427245,57.75
388711,30.76
308926,77.23
363100,53.34
423587,12.68
244843,57.3
231163,11.09
409358,27.18
356462,23.63
201427,23.4
159256,41.86
235974,55.5
274431,38.97
178033,56.06
319581,14.56
265177,43.28
259495,53.66
264175,76.17
426611,27.65
225228,20.04
413112,50.93
145574,22.53
339910,13.36
365328,37.98
408566,34.8
454281,60.42
334775,9.39
445983,28.67
260552,14.38
101060,30.18
278273,64.63
208509,12.68
256010,39.37
204586,21.97
134483,25.43
207590,33.22
279175,50.64
374446,77.22
312607,42.53
315012,28.46
382428,65.38
455975,20.36
309438,44.58
120418,39.85
370225,49.06
109175,21.42
100731,12.75
146848,12.56
308745,29.16
428303,24.1
251594,87.16
176374,61.45
404002,34.33
326736,35.69
135411,68.96
383271,63.1
173358,87.55
151851,68.41
332118,56.6
360449,47.93
166457,76.36
226228,6.98
106419,31.97
360129,40.98
310168,55.62
299114,74.03
391334,43.94
311431,81.15
104211,26.11
184319,14.26
420533,74.53
240528,42.41
356728,11.27
364643,59.29
412503,34.07
109442,11.73
365024,27.01
311028,10.62
432779,65.25
407451,17.36
342915,51.03
300760,24.72
416266,57.7
454767,56.57
299239,87.35
276533,62.45
220720,15.12
421340,65.39
259141,68.57
111778,36.99
158233,29.3
341340,56.11
347641,68.23
388365,42.45
312864,64.41
324260,15.75
162269,80.11
125044,19.27
301828,17.07
319095,35.1
217656,43.3
133771,32.62
329691,24.53
436679,26.5
318381,23.66
370436,79.32
100532,88.95
382985,89.21
296056,58.19
352228,30.49
268696,33.92
353015,72.89
361107,61.92
441956,19.48
128147,24.84
390205,18.98
298361,92.0
410974,12.4
164729,18.61
200214,11.89
116750,46.0
187820,77.62
343128,86.34
412093,54.18
230052,36.51
155735,15.43
325038,35.28
323606,66.94
338111,60.47
401236,44.19
273939,43.4
177043,64.66
302699,15.05
277128,66.85
237447,24.1
178924,16.26
204809,70.92
198027,5.03
375699,34.1
243886,19.37
203326,28.06
221912,57.89
172772,78.51
384322,69.38
315413,75.55
323315,10.66
436045,37.03
455589,41.92
144140,41.41
244462,71.82
455120,26.66
348863,41.34
190160,19.13
104570,26.65
298258,21.16
430877,87.59
247754,49.11
334777,37.34
266900,79.67
181711,20.57
207228,22.67
250018,21.14
209052,23.83
151001,21.91
363446,69.16
155653,42.1
351080,21.19
121964,53.49
376511,76.56
369973,57.39
295035,36.91
395547,74.24
149307,17.97
355747,27.87
144401,18.09
276998,50.78
447091,21.41
357013,37.87
248562,41.38
268170,56.98
282489,17.56
211178,10.7
411609,34.93
424184,38.3
432819,54.72
435280,47.33
428732,12.95
309655,13.42
201896,18.55
307546,62.55
352891,27.75
304397,50.69
171910,13.41
366131,43.03
249414,55.22
199832,87.23
113908,47.28
109163,70.05
242869,46.53
357916,31.54
277696,31.72
322615,70.11
243300,22.21
297301,12.41
273727,27.69
390109,22.25
257468,83.37
229213,26.83
121448,43.7
304814,61.74
108829,34.97
179605,71.02
345475,25.04
143192,22.35
148018,16.12
222115,57.0
382910,40.65
150732,37.05
285493,15.54
132949,52.28
241111,28.07
369436,32.8
285118,44.53
101872,40.93
237406,8.88
419510,22.58
344205,24.97
129546,53.75
373067,7.41
191038,85.22
445859,32.82
454602,24.5
399678,57.65
112466,12.48
360371,25.98
240498,74.32
420652,71.9
354048,6.55
100113,34.29
316774,10.74
117774,23.03
386215,65.25
176176,41.98
143177,87.05
101027,52.12
125022,20.11
317234,51.95
125508,48.28
141418,10.12
378464,50.1
258439,14.66
444267,49.81
298585,8.64
297850,23.65
268044,23.17
441952,27.64
421531,60.03
194265,15.11
376417,49.99
138334,13.78
181928,71.43
374394,63.75
409530,21.22
114071,32.45
252559,47.6
141043,33.33
105436,9.08
202580,17.65
254413,41.96
391720,20.58
408422,74.77
311957,51.47
166006,34.35
398291,11.01
316521,75.17
454003,44.12
339272,9.37
301293,42.99
254001,32.69
217051,88.69
215087,34.37
145078,59.74
174099,61.6
363163,18.29
377187,52.39
438173,20.75
432870,34.42
418153,42.59
272581,17.4
366948,38.5
369008,31.44
119416,11.97
436004,34.63
119858,21.16
257005,14.35
190151,77.65
214338,56.22
125056,43.66
278228,13.87
237022,60.42
324047,27.28
364747,61.1
177775,36.31
327039,58.71
298124,36.83
454322,24.38
298638,35.74
363274,59.35
176449,36.97
309783,16.65
396354,32.96
375429,63.81
168258,12.57
192958,43.15
280204,60.57
375648,12.41
188348,37.31
301778,72.03
274338,43.42
350861,16.62
298381,57.63
299275,19.26
159892,41.92
298280,70.36
116953,47.75
174425,38.02
372742,18.98
261439,56.35
133769,26.87
194247,20.43
150655,20.3
407434,39.7
342092,40.94
249334,30.78
420134,53.64
450860,13.64
405134,75.69
226324,29.04
222353,58.95
380131,35.86
289825,50.68
363792,32.07
260290,61.39
377789,45.07
169529,64.76
190418,16.01
270599,75.96
335413,53.72
310867,5.7
157963,40.72
250133,39.03
221898,21.06
419850,74.05
212425,16.83
257237,79.47
177502,67.04
217369,16.48
430868,37.97
142807,55.46
451365,81.18
165952,65.08
394907,66.5
412341,82.22
432748,19.89
172487,61.61
180789,55.95
236500,14.51
106329,26.81
334000,64.8
246719,44.36
275772,23.58
214678,36.26
216549,68.81
326443,11.67
392461,56.96
326564,59.51
114760,22.88
224690,40.29
217586,16.29
420818,34.19
189819,7.72
292911,65.6
273263,77.26
429420,36.24
311593,7.31
242472,73.89
121871,89.77
345334,14.75
141447,45.22
223932,72.41
241999,28.38
447022,9.31
415253,28.41
273293,23.26
260445,38.58
224962,53.38
131976,17.05
372148,45.84
165231,19.17
435392,88.07
201099,68.44
299763,29.92
345590,13.15
166121,64.28
202849,77.01
279410,27.16
378974,88.65
264466,87.28
208261,31.74
444558,12.53
256929,30.94
106412,73.69
254048,35.9
325204,20.31
265942,44.65
287940,31.95
285141,72.06
136389,16.06
358621,22.24
440587,36.1
338215,73.98
307316,47.8
152682,31.2
224229,27.65
241746,59.89
154899,18.59
272111,58.42
427099,17.95
135629,42.57
106161,27.65
263808,80.45
270630,35.12
231069,16.95
400527,10.6
149010,68.91
285820,59.16
204515,32.82
142147,72.21
181269,15.68
167461,16.57
186107,42.46
147872,50.03
270140,16.05
429427,16.55
146604,24.22
323564,71.39
276374,39.37
102094,36.11
377614,9.31
454629,32.04
407367,89.77
133258,43.53
272456,75.07
205422,52.84
348968,23.88
181010,37.3
407901,23.84
113831,18.45
308815,16.61
245856,41.59
452634,45.13
261146,38.53
329042,66.74
117721,41.85
310243,12.15
408224,81.77
149729,17.89
206585,49.45
359106,70.65
172813,49.54
267095,19.38
234712,18.47
165029,12.37
269225,16.86
449355,31.87
251757,8.58
293509,11.38
353804,54.62
369337,47.66
243586,21.21
444160,62.68
340951,36.52
291451,59.08
298344,40.15
239859,28.16
175364,25.54
154091,42.56
179375,74.71
354988,49.53
289436,21.74
356548,5.64
180884,24.09
395001,77.37
435072,34.22
418792,34.8
438870,37.64
347400,25.84
217352,68.98
390682,28.47
386171,14.13
281811,58.59
227446,40.46
229970,14.67
109134,24.3
167324,55.03
210945,14.83
348224,49.03
216641,27.14
423037,43.26
358697,49.71
307676,85.44
246060,69.34
142804,13.46
381868,47.4
139344,48.92
127332,24.48
240472,24.36
325334,75.91
334399,28.85
378884,77.68
146446,71.34
203139,85.57
187421,75.62
385980,68.5
193318,23.34
144083,27.62
196099,62.06
357792,43.08
322981,60.15
149936,68.87
282119,46.47
451454,28.32
249900,18.16
121527,26.16
275965,11.87
206526,25.15
390039,22.34
329782,14.93
100637,8.15
143923,39.34
362357,19.47
323881,24.66
168854,55.68
145678,70.62
197928,34.33
124048,68.56
230595,27.41
209147,39.9
236731,20.38
296167,43.73
161516,79.53
217062,84.45
360323,19.29
290833,71.79
104705,20.74
170229,34.45
298019,51.51
135245,30.71
454364,72.19
346366,50.33
208177,24.63
200351,38.74
205457,64.93
140739,36.18
231371,49.49
354357,21.98
413982,20.97
296426,87.0
109357,6.78
455964,76.12
353375,52.26
300331,21.1
419373,23.83
255108,17.29
240001,15.58
247850,57.41
266526,45.42
196874,44.54
234258,24.6
425878,34.6
152360,87.17
186132,57.35
333800,9.44
113280,65.41
137795,49.84
266945,54.59
293966,19.82
158867,81.6
417081,40.81
203031,38.99
274218,46.05
433257,83.02
290394,41.23
297208,31.38
410681,47.87
347284,86.86
425753,65.81
387528,13.15
353135,44.38
202637,21.44
406631,11.85
360816,74.34
134063,59.31
185963,16.53
366079,59.1
334405,43.73
387824,31.96
329568,26.27
107336,13.15
396774,29.56
147350,65.94
321827,26.43
414281,44.85
136958,53.54
113309,79.32
172471,13.76
286247,25.63
319634,36.72
303577,18.37
394401,34.52
114737,40.39
278377,20.71
408550,22.58
154530,71.62
210601,69.38
285075,12.24
320238,6.23
176996,19.11
326952,84.71
345267,61.52
353111,54.2
161636,33.17
158334,21.31
123118,62.99
183470,33.05
354989,71.28
454850,38.57
413883,84.45
237603,25.99
325261,11.95
235227,57.13
363646,50.26
282693,21.47
112949,60.21
373399,65.18
271551,38.21
290421,11.02
412441,42.01
217938,35.35
338065,62.67
234327,33.41
422528,45.81
241025,68.5
430356,30.68
147324,54.44
140139,72.99
400909,10.15
307686,24.34
446382,57.92
420075,18.84
374557,48.16
325426,23.43
301560,20.02
207692,39.94
231768,36.21
174202,10.0
133176,20.49
455491,53.71
345363,53.82
308554,15.74
143918,51.54
455033,17.08
441465,63.98
259225,43.82
358788,34.92
108130,67.6
227507,28.87
369207,48.59
145539,65.96
307233,43.88
141088,46.2
218571,79.5
140792,51.04
329501,30.62
412999,22.22
204998,65.32
260254,25.05
342920,6.51
428723,65.48
216303,71.8
394060,22.5
142204,22.12
450632,32.07
320714,69.52
288417,22.6
140573,8.89
307615,12.86
390949,41.82
350669,21.87
180151,19.55
263229,15.56
389179,42.38
389594,21.68
233951,38.97
130119,7.93
193610,47.66
247438,55.64
411119,10.08
276668,19.55
184987,56.68
425628,48.59
125969,70.71
288252,53.84
301953,24.07
367720,31.01
390131,36.99
131004,14.36
375837,70.18
219281,33.44
175285,46.81
329853,27.26
331235,29.36
378576,23.78
185000,27.59
210451,40.42
437518,41.12
130627,81.03
111667,5.84
124538,17.86
257366,52.22
242150,25.06
178736,63.26
144925,31.02
143578,23.32
439628,51.87
144476,84.22
395413,43.34
102423,25.94
245371,50.92
362312,24.25
263529,26.92
155894,42.8
398632,45.19
301057,71.95
253240,40.72
105661,36.94
252205,48.81
210238,57.81
263714,35.98
199758,34.57
437648,67.96
127088,63.29
133022,63.81
117181,51.51
396669,21.72
440278,26.13
146862,16.03
409505,71.17
290478,33.99
292051,78.3
385050,8.44
152262,75.03
431025,29.32
163398,24.18
222815,68.83
176713,71.13
158123,53.33
336442,18.96
377200,19.65
390906,24.54
266784,25.49
408366,42.96
288458,60.0
368573,24.93
334740,22.62
378867,64.97
347883,18.12
148761,61.26
176744,59.94
168858,54.24
433592,27.47
261709,38.96
260698,49.04
416415,10.13
399115,9.54
437940,17.19
261842,17.9
345787,55.72
115235,23.76
323666,22.01
167537,16.81
360059,66.16
165150,24.82
431024,16.95
385626,79.28
316931,52.87
309599,88.21
315867,44.73
248286,8.59
173534,51.61
143193,89.04
191495,77.59
280060,45.58
295244,44.17
332080,22.14
372295,24.94
375062,48.45
217650,8.12
395859,16.47
285871,10.1
186798,25.36
284766,34.47
238319,13.49
415826,42.87
203214,26.68
268750,15.59
329074,58.68
391761,63.37
240162,10.28
320349,23.35
137065,36.05
445142,27.59
257935,53.03
275055,19.55
390493,64.95
100376,72.07
136090,13.78
275987,55.73
281815,26.28
361586,31.98
228675,10.44
309916,26.25
453304,12.27
309419,46.94
406735,26.59
183895,89.11
259656,54.35
409348,70.29
241691,51.25
377314,25.63
180484,61.3
351150,8.51
295020,16.81
127202,17.55
261647,15.94
122012,15.37
176531,20.98
232904,55.07
433593,11.35
336721,35.64
149788,47.18
271424,16.09
312021,9.97
328451,28.06
384808,52.38
282487,63.37
454966,15.4
181554,16.38
247828,22.44
137212,88.56
426391,17.7
335900,20.4
426844,60.66
377165,10.27
212140,51.79
386384,64.91
241093,48.52
114908,11.06
257177,36.55
352863,19.67
439136,17.4
281156,74.94
154459,47.05
410774,15.13
150110,56.81
163495,11.16
142865,51.54
282568,7.55
206724,29.49
269167,7.47
113773,27.85
226315,13.69
261760,64.9
400076,32.83
220128,13.95
447117,75.04
426511,94.79
313259,50.17
310222,16.39
390813,68.51
396066,56.69
269092,25.92
348136,29.79
242055,65.22
137778,19.79
209678,18.96
207086,64.12
393496,83.49
372562,14.2
139382,16.14
441798,81.43
195222,43.18
220048,45.37
257966,47.96
166784,80.54
429406,36.94
211750,56.95
360488,13.23
404416,58.68
110825,48.41
145387,46.01
415334,61.45
233683,55.37
239640,60.25
275006,77.86
181515,75.96
263261,30.62
451753,39.74
133898,37.07
308338,59.97
374553,60.7
326413,42.99
353198,25.64
